date,hour,open,high,low,close,real_volume,tick_volume,spread
2016.11.17,12:30:00,61025,61270,60985,61190,32949,12790,5
2016.11.17,12:20:00,60875,61105,60785,61025,17869,7115,5
2016.11.17,12:10:00,61150,61180,60720,60875,27364,9736,5
2016.11.17,12:00:00,61110,61215,61055,61145,16674,6646,5
2016.11.17,11:50:00,61015,61150,60945,61100,22923,8517,5
2016.11.17,11:40:00,61320,61355,61005,61010,22335,8089,5
2016.11.17,11:30:00,61375,61475,61110,61325,30249,11666,5
2016.11.17,11:20:00,61420,61445,61240,61375,17235,6675,5
2016.11.17,11:10:00,61585,61615,61340,61410,24491,9224,5
2016.11.17,11:00:00,61700,61915,61540,61585,27176,10378,5
2016.11.17,10:50:00,61640,61825,61640,61715,14249,5385,5
2016.11.17,10:40:00,61620,61680,61420,61645,24684,9066,5
2016.11.17,10:30:00,61855,61860,61605,61625,18957,7386,5
2016.11.17,10:20:00,61790,61905,61740,61845,17741,7299,5
2016.11.17,10:10:00,61940,62060,61785,61790,17430,7429,5
2016.11.17,10:00:00,61945,62000,61820,61945,14549,5955,5
2016.11.17,9:50:00,61885,62115,61865,61940,17659,6914,5
2016.11.17,9:40:00,61860,61960,61860,61890,6042,2556,5
2016.11.17,9:30:00,61950,61985,61820,61865,10399,4305,5
2016.11.17,9:20:00,61840,62030,61830,61940,16093,6203,5
2016.11.17,9:10:00,61625,61855,61615,61835,15039,6445,5
2016.11.17,9:00:00,61645,61760,61450,61630,14937,6408,5
2016.11.16,18:00:00,61350,61605,61285,61605,5790,1311,5
2016.11.16,17:50:00,61280,61390,61190,61345,7860,2362,5
2016.11.16,17:40:00,61065,61290,61065,61285,9604,3379,5
2016.11.16,17:30:00,61075,61185,61015,61065,10341,3776,5
2016.11.16,17:20:00,61170,61220,61020,61085,13407,4983,5
2016.11.16,17:10:00,61130,61290,60920,61165,22115,7969,5
2016.11.16,17:00:00,61150,61260,61015,61135,18726,6828,5
2016.11.16,16:50:00,60690,61175,60680,61145,26331,10074,5
2016.11.16,16:40:00,60865,60940,60660,60695,24800,9125,5
2016.11.16,16:30:00,61095,61115,60735,60860,28804,10784,5
2016.11.16,16:20:00,61120,61130,60975,61095,18409,6857,5
2016.11.16,16:10:00,61215,61300,61065,61120,19753,7887,5
2016.11.16,16:00:00,61265,61340,61130,61210,21541,8360,5
2016.11.16,15:50:00,61370,61430,61215,61265,25099,9332,5
2016.11.16,15:40:00,61445,61560,61340,61375,22740,8883,5
2016.11.16,15:30:00,61290,61515,61280,61445,25369,9498,5
2016.11.16,15:20:00,60865,61345,60860,61285,28077,10709,5
2016.11.16,15:10:00,60985,61135,60830,60870,26360,10482,5
2016.11.16,15:00:00,61145,61180,60985,60985,19280,7949,5
2016.11.16,14:50:00,61050,61220,61000,61145,16947,6865,5
2016.11.16,14:40:00,61110,61175,60930,61055,25023,10378,5
2016.11.16,14:30:00,61325,61340,61070,61105,17669,7383,5
2016.11.16,14:20:00,61355,61410,61180,61320,20336,8414,5
2016.11.16,14:10:00,61265,61430,61240,61355,23132,9135,5
2016.11.16,14:00:00,61260,61285,61020,61270,25481,10651,5
2016.11.16,13:50:00,61330,61395,61115,61260,23244,9471,5
2016.11.16,13:40:00,61260,61395,61220,61325,24803,9814,5
2016.11.16,13:30:00,61015,61320,60875,61260,35762,14301,5
2016.11.16,13:20:00,60870,61150,60800,61015,23524,9445,5
2016.11.16,13:10:00,60960,61050,60820,60875,21298,8817,5
2016.11.16,13:00:00,60690,61025,60670,60955,27967,11047,5
2016.11.16,12:50:00,60770,60830,60595,60685,22037,8792,5
2016.11.16,12:40:00,60905,60935,60690,60775,22774,9599,5
2016.11.16,12:30:00,60710,60925,60495,60905,37061,15555,5
2016.11.16,12:20:00,60475,60750,60470,60705,19631,7146,5
2016.11.16,12:10:00,60305,60550,60250,60475,14938,6118,5
2016.11.16,12:00:00,60205,60490,60200,60305,19927,8598,5
2016.11.16,11:50:00,60140,60405,60045,60210,22858,9185,5
2016.11.16,11:40:00,60190,60235,60015,60145,17264,7533,5
2016.11.16,11:30:00,59905,60240,59830,60190,35331,15138,5
2016.11.16,11:20:00,60155,60160,59870,59910,20582,8798,5
2016.11.16,11:10:00,59965,60190,59925,60150,19567,8551,5
2016.11.16,11:00:00,60535,60615,59945,59965,30050,13033,5
2016.11.16,10:50:00,60310,60635,60245,60530,26842,11045,5
2016.11.16,10:40:00,60365,60405,60155,60305,20809,9020,5
2016.11.16,10:30:00,60540,60545,60345,60365,12639,5667,5
2016.11.16,10:20:00,60650,60650,60460,60540,18026,7933,5
2016.11.16,10:10:00,60580,60775,60560,60640,17340,7615,5
2016.11.16,10:00:00,60800,60835,60555,60585,20450,8935,5
2016.11.16,9:50:00,60945,61010,60645,60805,16493,6996,5
2016.11.16,9:40:00,60930,61065,60850,60945,16358,7126,5
2016.11.16,9:30:00,61120,61170,60910,60925,12742,5564,5
2016.11.16,9:20:00,60970,61130,60955,61120,9530,4260,5
2016.11.16,9:10:00,61120,61140,60850,60970,18075,7852,5
2016.11.16,9:00:00,61140,61240,61000,61120,16020,6262,5
2016.11.14,18:00:00,60405,60460,60295,60440,8152,1426,5
2016.11.14,17:50:00,60425,60500,60325,60400,8932,2720,5
2016.11.14,17:40:00,60245,60440,60205,60440,14512,5150,5
2016.11.14,17:30:00,60050,60265,60010,60260,14800,5237,5
2016.11.14,17:20:00,60090,60100,59870,60050,13803,5123,5
2016.11.14,17:10:00,59880,60140,59850,60085,14769,5130,5
2016.11.14,17:00:00,59980,60120,59810,59885,22715,7861,5
2016.11.14,16:50:00,59800,60040,59800,59980,27139,9701,5
2016.11.14,16:40:00,59865,59895,59685,59800,18446,6601,5
2016.11.14,16:30:00,59775,59950,59725,59865,27063,9969,5
2016.11.14,16:20:00,59780,59890,59615,59770,26907,9907,5
2016.11.14,16:10:00,59845,59975,59720,59780,22656,8558,5
2016.11.14,16:00:00,59735,59850,59625,59850,26144,10187,5
2016.11.14,15:50:00,59480,59760,59410,59740,27843,10435,5
2016.11.14,15:40:00,59350,59560,59315,59485,21601,8209,5
2016.11.14,15:30:00,59020,59365,59015,59350,19348,7318,5
2016.11.14,15:20:00,59240,59270,58950,59020,20529,7150,5
2016.11.14,15:10:00,59190,59290,59015,59235,24289,8592,5
2016.11.14,15:00:00,59330,59470,59130,59190,23111,8919,5
2016.11.14,14:50:00,59410,59455,59220,59325,18963,7210,5
2016.11.14,14:40:00,59220,59485,59210,59410,23131,8531,5
2016.11.14,14:30:00,58870,59295,58845,59220,30394,11081,5
2016.11.14,14:20:00,59185,59190,58855,58870,25974,9241,5
2016.11.14,14:10:00,59200,59260,59085,59190,22857,8161,5
2016.11.14,14:00:00,59495,59520,59150,59210,28766,10039,5
2016.11.14,13:50:00,59545,59765,59420,59490,29494,10587,5
2016.11.14,13:40:00,59750,59795,59500,59545,32706,11392,5
2016.11.14,13:30:00,60085,60230,59750,59750,35082,12430,5
2016.11.14,13:20:00,60340,60380,60010,60080,29127,10956,5
2016.11.14,13:10:00,60210,60415,60115,60340,31299,12131,5
2016.11.14,13:00:00,59905,60290,59845,60220,32119,12097,5
2016.11.14,12:50:00,59940,60145,59820,59905,31168,12382,5
2016.11.14,12:40:00,59865,59990,59670,59945,35928,14167,5
2016.11.14,12:30:00,59960,60190,59800,59860,43768,17192,5
2016.11.14,12:20:00,59995,60150,59845,59955,18956,7083,5
2016.11.14,12:10:00,60195,60215,59960,59985,23224,8431,5
2016.11.14,12:00:00,60360,60390,60175,60190,18119,6894,5
2016.11.14,11:50:00,60520,60565,60330,60360,15750,6117,5
2016.11.14,11:40:00,60330,60545,60280,60520,19629,6913,5
2016.11.14,11:30:00,60060,60340,60020,60335,19358,6818,5
2016.11.14,11:20:00,59825,60090,59780,60060,15912,5817,5
2016.11.14,11:10:00,59885,59965,59715,59825,16598,6407,5
2016.11.14,11:00:00,59920,60030,59790,59885,19269,6621,5
2016.11.14,10:50:00,59770,59945,59700,59915,11478,4468,5
2016.11.14,10:40:00,59770,59900,59665,59765,16961,6329,5
2016.11.14,10:30:00,59630,59775,59430,59755,16123,6383,5
2016.11.14,10:20:00,59510,59680,59455,59620,14265,5122,5
2016.11.14,10:10:00,59320,59645,59280,59510,20092,7376,5
2016.11.14,10:00:00,59295,59485,59155,59330,17979,6896,5
2016.11.14,9:50:00,59285,59395,59095,59300,9726,4004,5
2016.11.14,9:40:00,59345,59495,59185,59295,13037,5360,5
2016.11.14,9:30:00,59245,59475,59090,59360,14592,6078,5
2016.11.14,9:20:00,59040,59365,59000,59265,13049,5330,5
2016.11.14,9:10:00,59530,59640,58975,59045,21611,8499,5
2016.11.14,9:00:00,59920,60130,59415,59525,21253,9212,5
2016.11.11,18:00:00,59480,59950,59430,59900,7457,1317,5
2016.11.11,17:50:00,59605,59635,59405,59475,10277,2734,5
2016.11.11,17:40:00,59660,59790,59570,59605,9192,3454,5
2016.11.11,17:30:00,59530,59690,59460,59660,12161,4670,5
2016.11.11,17:20:00,59650,59665,59505,59530,10851,3993,5
2016.11.11,17:10:00,59865,59880,59600,59650,10125,4065,5
2016.11.11,17:00:00,59885,60020,59760,59875,9378,3999,5
2016.11.11,16:50:00,59880,60090,59860,59895,11567,5040,5
2016.11.11,16:40:00,60150,60270,59780,59880,17712,7848,5
2016.11.11,16:30:00,60490,60550,60150,60160,14979,6787,5
2016.11.11,16:20:00,60320,60580,60315,60490,9828,4235,5
2016.11.11,16:10:00,60510,60575,60305,60310,11558,5242,5
2016.11.11,16:00:00,60460,60585,60260,60505,15471,6952,5
2016.11.11,15:50:00,60460,60550,60420,60460,12835,5287,5
2016.11.11,15:40:00,60415,60535,60280,60465,19558,8595,5
2016.11.11,15:30:00,60265,60440,59950,60420,30344,12351,5
2016.11.11,15:20:00,60515,60610,60190,60275,22573,9722,5
2016.11.11,15:10:00,60200,60665,60040,60515,27674,12106,5
2016.11.11,15:00:00,60035,60375,59960,60195,30496,12890,5
2016.11.11,14:50:00,59545,60085,59480,60035,25621,11023,5
2016.11.11,14:40:00,60000,60250,59510,59555,33136,14906,5
2016.11.11,14:30:00,59770,60030,59765,60000,17667,7516,5
2016.11.11,14:20:00,59755,59885,59680,59775,18526,7945,5
2016.11.11,14:10:00,60155,60160,59730,59765,23596,10173,5
2016.11.11,14:00:00,60085,60180,59975,60150,10858,5011,5
2016.11.11,13:50:00,60005,60210,59935,60080,22006,9070,5
2016.11.11,13:40:00,59980,60085,59815,60005,24326,10533,5
2016.11.11,13:30:00,60285,60295,59955,59980,22768,10121,5
2016.11.11,13:20:00,60355,60395,60135,60285,20278,8779,5
2016.11.11,13:10:00,60565,60590,60350,60355,17308,7441,5
2016.11.11,13:00:00,60750,60750,60315,60570,27736,11077,5
2016.11.11,12:50:00,60960,61100,60620,60730,18924,8360,5
2016.11.11,12:40:00,61110,61185,60860,60955,22980,10000,5
2016.11.11,12:30:00,60955,61330,60885,61115,30845,13323,5
2016.11.11,12:20:00,61035,61295,60840,60955,19405,8639,5
2016.11.11,12:10:00,61530,61585,60945,61045,33540,15037,5
2016.11.11,12:00:00,61700,62035,61420,61530,32432,13775,5
2016.11.11,11:50:00,61450,61735,61300,61710,25942,11041,5
2016.11.11,11:40:00,61685,61705,61365,61450,18209,7458,5
2016.11.11,11:30:00,61735,61965,61530,61690,21786,9132,5
2016.11.11,11:20:00,61980,62050,61610,61735,22702,9443,5
2016.11.11,11:10:00,62185,62360,61880,61975,23633,9753,5
2016.11.11,11:00:00,61585,62390,61575,62195,26768,10677,5
2016.11.11,10:50:00,61630,61785,61380,61595,21395,8758,5
2016.11.11,10:40:00,61420,61670,61220,61640,17573,6841,5
2016.11.11,10:30:00,60705,61465,60645,61425,26930,10801,5
2016.11.11,10:20:00,61055,61090,60650,60705,15717,6825,5
2016.11.11,10:10:00,61315,61350,60535,61065,30401,11378,5
2016.11.11,10:00:00,60820,61325,60795,61250,31204,11814,5
2016.11.11,9:50:00,60520,60880,60375,60825,28029,11558,5
2016.11.11,9:40:00,60495,60590,60450,60530,10713,4552,5
2016.11.11,9:30:00,60430,60535,60215,60495,14764,6098,5
2016.11.11,9:20:00,60355,60480,60150,60420,14477,5932,5
2016.11.11,9:10:00,60730,60775,60115,60350,34589,14199,5
2016.11.11,9:00:00,61315,61385,60590,60730,19624,7697,5
2016.11.10,18:00:00,61940,61995,61735,61735,6373,1226,5
2016.11.10,17:50:00,62080,62260,61820,61945,12419,3861,5
2016.11.10,17:40:00,62290,62325,62065,62080,13384,4697,5
2016.11.10,17:30:00,62410,62455,62250,62290,12665,4553,5
2016.11.10,17:20:00,62340,62495,62285,62400,10924,3989,5
2016.11.10,17:10:00,62635,62660,62315,62345,14947,5488,5
2016.11.10,17:00:00,62720,62775,62560,62660,7562,2971,5
2016.11.10,16:50:00,62800,62850,62625,62730,11705,4115,5
2016.11.10,16:40:00,62655,62840,62525,62800,14148,5240,5
2016.11.10,16:30:00,62640,62765,62470,62655,15712,6113,5
2016.11.10,16:20:00,62810,62885,62515,62645,15458,5892,5
2016.11.10,16:10:00,62590,62905,62535,62820,16309,6068,5
2016.11.10,16:00:00,62675,62740,62465,62580,15623,5694,5
2016.11.10,15:50:00,62450,62745,62415,62675,16735,6196,5
2016.11.10,15:40:00,62320,62490,62175,62460,21694,7829,5
2016.11.10,15:30:00,62585,62640,62255,62320,21370,7817,5
2016.11.10,15:20:00,62475,62665,62340,62590,17522,6550,5
2016.11.10,15:10:00,62070,62615,62060,62485,26406,9556,5
2016.11.10,15:00:00,62350,62500,62055,62075,23698,8794,5
2016.11.10,14:50:00,62365,62420,62180,62350,20855,7516,5
2016.11.10,14:40:00,61980,62560,61975,62370,33759,11481,5
2016.11.10,14:30:00,61745,62100,61730,61980,23243,8027,5
2016.11.10,14:20:00,61860,62000,61715,61740,25783,8948,5
2016.11.10,14:10:00,61240,61870,61165,61865,30164,10639,5
2016.11.10,14:00:00,61425,61600,61125,61245,37280,12965,5
2016.11.10,13:50:00,61660,61740,61405,61430,27839,9740,5
2016.11.10,13:40:00,61515,61900,61335,61660,37674,12849,5
2016.11.10,13:30:00,62090,62400,61500,61520,35856,12341,5
2016.11.10,13:20:00,62490,62525,62045,62090,35788,11788,5
2016.11.10,13:10:00,62585,62825,62355,62485,34042,11856,5
2016.11.10,13:00:00,62960,63160,62495,62580,42355,14272,5
2016.11.10,12:50:00,63625,63690,62935,62960,38419,13238,5
2016.11.10,12:40:00,63185,63755,63170,63630,40920,13955,5
2016.11.10,12:30:00,63070,63420,63015,63185,44351,15276,5
2016.11.10,12:20:00,62975,63335,62845,63060,28680,8617,5
2016.11.10,12:10:00,63780,63780,62600,62970,51208,17134,5
2016.11.10,12:00:00,63730,63820,63670,63775,20206,7054,5
2016.11.10,11:50:00,63760,63770,63520,63735,36228,12121,5
2016.11.10,11:40:00,64070,64130,63745,63755,39411,13465,5
2016.11.10,11:30:00,64405,64435,64060,64080,24801,8589,5
2016.11.10,11:20:00,64510,64535,64330,64415,15866,5409,5
2016.11.10,11:10:00,64405,64555,64390,64510,22661,7363,5
2016.11.10,11:00:00,64240,64425,64235,64400,15037,5233,5
2016.11.10,10:50:00,64265,64315,64095,64235,17694,6043,5
2016.11.10,10:40:00,64260,64475,64165,64260,22555,7924,5
2016.11.10,10:30:00,64125,64390,64110,64270,22386,8247,5
2016.11.10,10:20:00,64320,64615,64110,64120,37376,13101,5
2016.11.10,10:10:00,64190,64355,63965,64325,39990,14138,5
2016.11.10,10:00:00,64445,64540,64120,64195,32503,10877,5
2016.11.10,9:50:00,64580,64595,64045,64440,52089,18892,5
2016.11.10,9:40:00,64815,64875,64480,64575,19239,7698,5
2016.11.10,9:30:00,64705,64920,64655,64815,17664,6834,5
2016.11.10,9:20:00,64850,64950,64645,64705,22221,8502,5
2016.11.10,9:10:00,64785,64930,64725,64850,15392,5816,5
2016.11.10,9:00:00,64350,64860,64350,64790,23996,7914,5
2016.11.09,18:00:00,63950,64025,63905,63940,6181,1027,5
2016.11.09,17:50:00,64060,64170,63905,63965,7256,2074,5
2016.11.09,17:40:00,64275,64355,64050,64060,13628,4806,5
2016.11.09,17:30:00,64155,64290,64115,64270,10067,3755,5
2016.11.09,17:20:00,64215,64250,64125,64160,9237,3370,5
2016.11.09,17:10:00,64045,64280,64040,64210,15495,5379,5
2016.11.09,17:00:00,63975,64110,63890,64035,13207,4418,5
2016.11.09,16:50:00,63970,64130,63960,63970,11364,4364,5
2016.11.09,16:40:00,64170,64250,63915,63965,14505,5401,5
2016.11.09,16:30:00,63880,64225,63850,64170,20140,6925,5
2016.11.09,16:20:00,64050,64065,63855,63870,22928,8090,5
2016.11.09,16:10:00,64355,64375,64025,64055,22410,7632,5
2016.11.09,16:00:00,64370,64505,64310,64355,18933,6577,5
2016.11.09,15:50:00,64205,64390,64080,64370,20047,7015,5
2016.11.09,15:40:00,64285,64385,64175,64205,20210,7143,5
2016.11.09,15:30:00,64470,64510,64240,64290,25744,9258,5
2016.11.09,15:20:00,64535,64555,64300,64470,28664,10267,5
2016.11.09,15:10:00,64660,64770,64510,64530,26362,9409,5
2016.11.09,15:00:00,64970,64995,64625,64660,29776,10213,5
2016.11.09,14:50:00,64960,65155,64920,64975,34727,11785,5
2016.11.09,14:40:00,64880,64965,64710,64955,28637,10009,5
2016.11.09,14:30:00,64655,64940,64650,64885,34266,11505,5
2016.11.09,14:20:00,64515,64775,64450,64645,33922,11272,5
2016.11.09,14:10:00,64295,64525,64230,64515,25945,9694,5
2016.11.09,14:00:00,64335,64440,64270,64300,20703,7356,5
2016.11.09,13:50:00,64190,64370,64125,64340,23476,8551,5
2016.11.09,13:40:00,63920,64295,63910,64190,31551,11450,5
2016.11.09,13:30:00,64145,64170,63810,63920,27619,10357,5
2016.11.09,13:20:00,63880,64265,63865,64145,29566,10912,5
2016.11.09,13:10:00,64100,64200,63865,63890,33330,12458,5
2016.11.09,13:00:00,64495,64550,64060,64100,40996,15536,5
2016.11.09,12:50:00,64300,64590,64255,64500,41156,15202,5
2016.11.09,12:40:00,63975,64365,63785,64305,51415,19795,5
2016.11.09,12:30:00,63580,64190,63545,63980,89252,32920,5
2016.11.09,12:20:00,63480,63595,63455,63580,15016,5652,5
2016.11.09,12:10:00,63480,63525,63350,63485,16029,6100,5
2016.11.09,12:00:00,63435,63530,63285,63480,21130,8005,5
2016.11.09,11:50:00,63205,63445,63105,63440,26291,9637,5
2016.11.09,11:40:00,63480,63540,63195,63210,27492,9988,5
2016.11.09,11:30:00,63135,63640,63080,63485,37134,13938,5
2016.11.09,11:20:00,63130,63290,63015,63135,35065,12334,5
2016.11.09,11:10:00,63590,63600,63080,63130,35923,12714,5
2016.11.09,11:00:00,63350,63665,63325,63585,30214,9870,5
2016.11.09,10:50:00,63195,63440,63095,63360,31106,10858,5
2016.11.09,10:40:00,63030,63260,63030,63190,28796,10332,5
2016.11.09,10:30:00,62780,63060,62720,63030,33367,11701,5
2016.11.09,10:20:00,62745,62915,62720,62785,22813,8178,5
2016.11.09,10:10:00,62615,62880,62465,62745,36406,13455,5
2016.11.09,10:00:00,62305,62650,62220,62615,38157,13664,5
2016.11.09,9:50:00,62435,62455,62300,62310,12887,4351,5
2016.11.09,9:40:00,62390,62475,62340,62435,13464,5097,5
2016.11.09,9:30:00,62580,62590,62335,62390,18644,7006,5
2016.11.09,9:20:00,62710,62780,62410,62585,25097,9193,5
2016.11.09,9:10:00,62815,62915,62695,62710,16630,6507,5
2016.11.09,9:00:00,63010,63070,62640,62820,26475,8670,5
2016.11.08,18:00:00,64980,65025,64925,65000,4537,986,5
2016.11.08,17:50:00,64830,65000,64815,64960,7760,2328,5
2016.11.08,17:40:00,64750,64870,64675,64830,15576,5020,5
2016.11.08,17:30:00,64875,64885,64720,64750,11921,3693,5
2016.11.08,17:20:00,64930,65010,64800,64875,15500,4995,5
2016.11.08,17:10:00,65120,65140,64835,64935,22506,6996,5
2016.11.08,17:00:00,65150,65225,65070,65115,14092,4418,5
2016.11.08,16:50:00,65125,65240,65030,65150,18770,6170,5
2016.11.08,16:40:00,65360,65365,65045,65125,25995,8683,5
2016.11.08,16:30:00,65265,65435,65180,65360,26493,8334,5
2016.11.08,16:20:00,65030,65345,64995,65270,32455,10563,5
2016.11.08,16:10:00,65115,65300,64900,65045,46052,15094,5
2016.11.08,16:00:00,65495,65580,65110,65115,35903,11199,5
2016.11.08,15:50:00,65350,65525,65270,65490,26435,8319,5
2016.11.08,15:40:00,65400,65430,65325,65350,15059,4731,5
2016.11.08,15:30:00,65465,65500,65355,65405,20607,6491,5
2016.11.08,15:20:00,65545,65570,65465,65465,14380,4657,5
2016.11.08,15:10:00,65530,65620,65455,65545,23956,7954,5
2016.11.08,15:00:00,65515,65560,65440,65530,18839,6187,5
2016.11.08,14:50:00,65385,65525,65345,65505,30107,9390,5
2016.11.08,14:40:00,65280,65425,65205,65385,24172,7875,5
2016.11.08,14:30:00,65270,65410,65245,65275,24612,7883,5
2016.11.08,14:20:00,65355,65485,65235,65260,37388,11728,5
2016.11.08,14:10:00,65185,65430,65120,65350,35899,10952,5
2016.11.08,14:00:00,64900,65190,64900,65190,37761,11618,5
2016.11.08,13:50:00,64805,64900,64765,64895,21662,6872,5
2016.11.08,13:40:00,64645,64840,64610,64810,23146,7164,5
2016.11.08,13:30:00,64520,64670,64485,64640,16881,5454,5
2016.11.08,13:20:00,64345,64560,64325,64515,21558,7324,5
2016.11.08,13:10:00,64260,64385,64225,64345,14686,5083,5
2016.11.08,13:00:00,64325,64355,64260,64260,16408,5135,5
2016.11.08,12:50:00,64195,64340,64130,64330,25002,8057,5
2016.11.08,12:40:00,64330,64390,64190,64190,22579,7605,5
2016.11.08,12:30:00,64370,64435,64260,64330,33777,11554,5
2016.11.08,12:20:00,64540,64585,64340,64370,20410,7046,5
2016.11.08,12:10:00,64585,64630,64500,64540,8137,2825,5
2016.11.08,12:00:00,64550,64690,64485,64590,15767,5768,5
