date,hour,open,high,low,close,real_volume,tick_volume,spread
2016.11.17,17:45:00,60370,60390,60300,60330,4806,1842,5
2016.11.17,17:40:00,60435,60485,60365,60375,3416,1348,5
2016.11.17,17:35:00,60420,60460,60360,60435,4503,1758,5
2016.11.17,17:30:00,60385,60440,60340,60420,5487,1851,5
2016.11.17,17:25:00,60460,60510,60360,60385,9684,3328,5
2016.11.17,17:20:00,60580,60610,60435,60460,7279,2699,5
2016.11.17,17:15:00,60550,60630,60535,60585,3916,1540,5
2016.11.17,17:10:00,60615,60710,60500,60550,9911,3507,5
2016.11.17,17:05:00,60625,60660,60495,60610,10001,3726,5
2016.11.17,17:00:00,60775,60780,60530,60625,21619,7990,5
2016.11.17,16:55:00,60930,60935,60760,60770,9463,3427,5
2016.11.17,16:50:00,60910,60945,60850,60925,4963,1957,5
2016.11.17,16:45:00,60885,60920,60840,60905,7028,2492,5
2016.11.17,16:40:00,60885,60955,60830,60880,8030,2936,5
2016.11.17,16:35:00,61095,61100,60860,60880,16352,5907,5
2016.11.17,16:30:00,61100,61180,61065,61095,7987,2868,5
2016.11.17,16:25:00,61030,61120,61015,61100,8202,2994,5
2016.11.17,16:20:00,61170,61185,61030,61035,7830,2824,5
2016.11.17,16:15:00,61205,61210,61085,61170,8692,3191,5
2016.11.17,16:10:00,61160,61225,61075,61205,7836,2983,5
2016.11.17,16:05:00,61255,61270,61110,61155,6859,2688,5
2016.11.17,16:00:00,61250,61300,61220,61265,3359,1304,5
2016.11.17,15:55:00,61200,61290,61140,61250,7273,2678,5
2016.11.17,15:50:00,61205,61275,61165,61205,8117,3151,5
2016.11.17,15:45:00,61245,61270,61120,61205,9952,3905,5
2016.11.17,15:40:00,61285,61325,61215,61245,6869,2635,5
2016.11.17,15:35:00,61200,61295,61155,61285,6809,2614,5
2016.11.17,15:30:00,61345,61375,61185,61205,11069,4246,5
2016.11.17,15:25:00,61395,61420,61305,61340,6269,2499,5
2016.11.17,15:20:00,61245,61420,61235,61400,8914,3344,5
2016.11.17,15:15:00,61125,61275,61080,61240,9874,3788,5
2016.11.17,15:10:00,61170,61230,61075,61120,10640,3821,5
2016.11.17,15:05:00,61300,61345,61130,61170,10990,3808,5
2016.11.17,15:00:00,61255,61355,61210,61300,8535,3221,5
2016.11.17,14:55:00,61405,61415,61230,61250,13514,4996,5
2016.11.17,14:50:00,61385,61460,61325,61400,7907,2742,5
2016.11.17,14:45:00,61325,61405,61315,61385,7341,2670,5
2016.11.17,14:40:00,61315,61360,61300,61325,3762,1376,5
2016.11.17,14:35:00,61280,61340,61260,61310,4236,1483,5
2016.11.17,14:30:00,61225,61340,61190,61280,10277,3539,5
2016.11.17,14:25:00,61305,61310,61180,61230,10276,3734,5
2016.11.17,14:20:00,61360,61435,61290,61310,9438,3434,5
2016.11.17,14:15:00,61390,61415,61275,61355,8973,3254,5
2016.11.17,14:10:00,61400,61490,61365,61390,13979,4603,5
2016.11.17,14:05:00,61235,61445,61225,61390,14446,4608,5
2016.11.17,14:00:00,61190,61295,61130,61240,8106,3039,5
2016.11.17,13:55:00,61095,61280,61090,61190,8161,2993,5
2016.11.17,13:50:00,61270,61300,61055,61095,9684,3459,5
2016.11.17,13:45:00,61235,61310,61170,61270,9253,3137,5
2016.11.17,13:40:00,61025,61250,60975,61230,13353,4751,5
2016.11.17,13:35:00,60945,61050,60835,61025,15352,5497,5
2016.11.17,13:30:00,61130,61150,60920,60945,12983,4664,5
2016.11.17,13:25:00,61070,61160,61060,61130,5686,2280,5
2016.11.17,13:20:00,61145,61165,61030,61065,9379,3487,5
2016.11.17,13:15:00,61275,61290,61105,61150,8892,3319,5
2016.11.17,13:10:00,61350,61400,61210,61280,11005,4031,5
2016.11.17,13:05:00,61300,61415,61250,61345,14528,5049,5
2016.11.17,13:00:00,61180,61320,61075,61300,13354,4983,5
2016.11.17,12:55:00,61000,61195,61000,61190,9803,3772,5
2016.11.17,12:50:00,60965,61080,60885,61000,10727,4285,5
2016.11.17,12:45:00,61155,61225,60870,60960,16627,6266,5
2016.11.17,12:40:00,61190,61325,61100,61155,15207,5729,5
2016.11.17,12:35:00,61185,61250,61070,61190,13241,5312,5
2016.11.17,12:30:00,61025,61270,60985,61185,19708,7478,5
2016.11.17,12:25:00,61005,61105,60925,61025,8710,3332,5
2016.11.17,12:20:00,60875,61015,60785,61010,9159,3783,5
2016.11.17,12:15:00,60800,60935,60785,60875,8845,3283,5
2016.11.17,12:10:00,61150,61180,60720,60805,18519,6453,5
2016.11.17,12:05:00,61125,61215,61090,61145,9751,3656,5
2016.11.17,12:00:00,61110,61180,61055,61130,6923,2990,5
2016.11.17,11:55:00,60990,61150,60955,61100,9374,3683,5
2016.11.17,11:50:00,61015,61100,60945,61000,13549,4834,5
2016.11.17,11:45:00,61115,61170,61005,61010,10704,3846,5
2016.11.17,11:40:00,61320,61355,61075,61120,11631,4243,5
2016.11.17,11:35:00,61210,61360,61120,61325,12163,4538,5
2016.11.17,11:30:00,61375,61475,61110,61205,18086,7128,5
2016.11.17,11:25:00,61300,61445,61255,61375,6594,2496,5
2016.11.17,11:20:00,61420,61425,61240,61305,10641,4179,5
2016.11.17,11:15:00,61500,61510,61340,61410,12317,4682,5
2016.11.17,11:10:00,61585,61615,61450,61510,12174,4542,5
2016.11.17,11:05:00,61685,61700,61540,61585,11141,4179,5
2016.11.17,11:00:00,61700,61915,61590,61690,16035,6199,5
2016.11.17,10:55:00,61760,61790,61660,61715,4819,1935,5
2016.11.17,10:50:00,61640,61825,61640,61760,9430,3450,5
2016.11.17,10:45:00,61520,61680,61420,61645,13909,4958,5
2016.11.17,10:40:00,61620,61640,61455,61520,10775,4108,5
2016.11.17,10:35:00,61685,61720,61605,61625,7637,2909,5
2016.11.17,10:30:00,61855,61860,61650,61695,11320,4477,5
2016.11.17,10:25:00,61800,61905,61775,61845,6697,2728,5
2016.11.17,10:20:00,61790,61850,61740,61795,11044,4571,5
2016.11.17,10:15:00,61955,61965,61785,61790,9232,3976,5
2016.11.17,10:10:00,61940,62060,61930,61960,8198,3453,5
2016.11.17,10:05:00,61875,62000,61870,61945,8224,3490,5
2016.11.17,10:00:00,61945,61950,61820,61870,6325,2465,5
2016.11.17,9:55:00,61975,62045,61905,61940,4618,1894,5
2016.11.17,9:50:00,61885,62115,61865,61965,13041,5020,5
2016.11.17,9:45:00,61935,61935,61860,61890,2807,1131,5
2016.11.17,9:40:00,61860,61960,61860,61935,3235,1425,5
2016.11.17,9:35:00,61880,61985,61820,61865,5227,2181,5
2016.11.17,9:30:00,61950,61970,61840,61880,5172,2124,5
2016.11.17,9:25:00,61945,62030,61890,61940,8125,3162,5
2016.11.17,9:20:00,61840,61960,61830,61945,7968,3041,5
2016.11.17,9:15:00,61720,61855,61700,61835,9334,3930,5
2016.11.17,9:10:00,61625,61750,61615,61720,5705,2515,5
2016.11.17,9:05:00,61695,61710,61570,61630,5442,2391,5
2016.11.17,9:00:00,61645,61760,61450,61685,9495,4017,5
2016.11.16,18:05:00,61385,61605,61375,61605,2516,683,5
2016.11.16,18:00:00,61350,61435,61285,61385,3274,628,5
2016.11.16,17:55:00,61270,61390,61240,61345,3940,885,5
2016.11.16,17:50:00,61280,61320,61190,61275,3920,1477,5
2016.11.16,17:45:00,61090,61290,61090,61285,5813,1986,5
2016.11.16,17:40:00,61065,61150,61065,61090,3791,1393,5
2016.11.16,17:35:00,61130,61135,61020,61065,4716,1665,5
2016.11.16,17:30:00,61075,61185,61015,61135,5625,2111,5
2016.11.16,17:25:00,61070,61170,61020,61085,6629,2537,5
2016.11.16,17:20:00,61170,61220,61040,61075,6778,2446,5
2016.11.16,17:15:00,61260,61285,61135,61165,5900,2206,5
2016.11.16,17:10:00,61130,61290,60920,61265,16215,5763,5
2016.11.16,17:05:00,61215,61260,61100,61135,8109,2975,5
2016.11.16,17:00:00,61150,61235,61015,61215,10617,3853,5
2016.11.16,16:55:00,61045,61175,60975,61145,11713,4425,5
2016.11.16,16:50:00,60690,61050,60680,61050,14618,5649,5
2016.11.16,16:45:00,60870,60920,60660,60695,13358,4858,5
2016.11.16,16:40:00,60865,60940,60750,60865,11442,4267,5
2016.11.16,16:35:00,60890,60925,60735,60860,15500,5703,5
2016.11.16,16:30:00,61095,61115,60830,60890,13304,5081,5
2016.11.16,16:25:00,61025,61130,61010,61095,7267,2786,5
2016.11.16,16:20:00,61120,61120,60975,61025,11142,4071,5
2016.11.16,16:15:00,61235,61300,61065,61120,12380,4948,5
2016.11.16,16:10:00,61215,61235,61115,61235,7373,2939,5
2016.11.16,16:05:00,61175,61250,61130,61210,10808,4269,5
2016.11.16,16:00:00,61265,61340,61150,61175,10733,4091,5
2016.11.16,15:55:00,61375,61405,61215,61265,14030,5098,5
2016.11.16,15:50:00,61370,61430,61300,61375,11069,4234,5
2016.11.16,15:45:00,61470,61470,61340,61375,8898,3469,5
2016.11.16,15:40:00,61445,61560,61380,61475,13842,5414,5
2016.11.16,15:35:00,61460,61495,61375,61445,8747,3543,5
2016.11.16,15:30:00,61290,61515,61280,61465,16622,5955,5
2016.11.16,15:25:00,61020,61345,60970,61285,18625,7101,5
2016.11.16,15:20:00,60865,61035,60860,61015,9452,3608,5
2016.11.16,15:15:00,61065,61100,60830,60870,13462,5352,5
2016.11.16,15:10:00,60985,61135,60940,61065,12898,5130,5
2016.11.16,15:05:00,61065,61105,60985,60985,6983,2933,5
2016.11.16,15:00:00,61145,61180,61010,61060,12297,5016,5
2016.11.16,14:55:00,61065,61220,61040,61145,10314,4089,5
2016.11.16,14:50:00,61050,61110,61000,61060,6633,2776,5
2016.11.16,14:45:00,60990,61080,60930,61055,13240,5418,5
2016.11.16,14:40:00,61110,61175,60980,60985,11783,4960,5
2016.11.16,14:35:00,61310,61310,61070,61105,11304,4711,5
2016.11.16,14:30:00,61325,61340,61235,61305,6365,2672,5
2016.11.16,14:25:00,61290,61350,61180,61320,10020,4246,5
2016.11.16,14:20:00,61355,61410,61225,61295,10316,4168,5
2016.11.16,14:15:00,61390,61430,61320,61355,9704,3841,5
2016.11.16,14:10:00,61265,61415,61240,61390,13428,5294,5
2016.11.16,14:05:00,61090,61275,61045,61270,10359,4453,5
2016.11.16,14:00:00,61260,61285,61020,61090,15122,6198,5
2016.11.16,13:55:00,61200,61270,61115,61260,11618,4709,5
2016.11.16,13:50:00,61330,61395,61185,61205,11626,4762,5
2016.11.16,13:45:00,61335,61395,61285,61325,11496,4517,5
2016.11.16,13:40:00,61260,61370,61220,61335,13307,5297,5
2016.11.16,13:35:00,61170,61320,61135,61260,22138,8366,5
2016.11.16,13:30:00,61015,61180,60875,61165,13624,5935,5
2016.11.16,13:25:00,61110,61150,60925,61015,9619,3728,5
2016.11.16,13:20:00,60870,61125,60800,61110,13905,5717,5
2016.11.16,13:15:00,61005,61040,60820,60875,11767,4962,5
2016.11.16,13:10:00,60960,61050,60960,61000,9531,3855,5
2016.11.16,13:05:00,60955,61025,60870,60955,12435,4887,5
2016.11.16,13:00:00,60690,61000,60670,60955,15532,6160,5
2016.11.16,12:55:00,60625,60830,60605,60685,11365,4375,5
2016.11.16,12:50:00,60770,60770,60595,60625,10672,4417,5
2016.11.16,12:45:00,60830,60895,60690,60775,10513,4554,5
2016.11.16,12:40:00,60905,60935,60775,60830,12261,5045,5
2016.11.16,12:35:00,60765,60925,60715,60905,13889,5651,5
2016.11.16,12:30:00,60710,60775,60495,60765,23172,9904,5
2016.11.16,12:25:00,60655,60750,60645,60705,7116,2718,5
2016.11.16,12:20:00,60475,60660,60470,60660,12515,4428,5
2016.11.16,12:15:00,60460,60550,60445,60475,8818,3448,5
2016.11.16,12:10:00,60305,60480,60250,60460,6120,2670,5
2016.11.16,12:05:00,60375,60490,60250,60305,10743,4436,5
2016.11.16,12:00:00,60205,60440,60200,60380,9184,4162,5
2016.11.16,11:55:00,60340,60370,60175,60210,9209,3710,5
2016.11.16,11:50:00,60140,60405,60045,60340,13649,5475,5
2016.11.16,11:45:00,60205,60230,60015,60145,9455,4236,5
2016.11.16,11:40:00,60190,60235,60115,60210,7809,3297,5
2016.11.16,11:35:00,60100,60200,59900,60190,13601,5882,5
2016.11.16,11:30:00,59905,60240,59830,60100,21730,9256,5
2016.11.16,11:25:00,59955,60030,59880,59910,6899,2885,5
2016.11.16,11:20:00,60155,60160,59870,59950,13683,5913,5
2016.11.16,11:15:00,60135,60190,60040,60150,7992,3471,5
2016.11.16,11:10:00,59965,60140,59925,60130,11575,5080,5
2016.11.16,11:05:00,60295,60300,59945,59965,18042,7703,5
2016.11.16,11:00:00,60535,60615,60235,60295,12008,5330,5
2016.11.16,10:55:00,60460,60635,60355,60530,14992,5919,5
2016.11.16,10:50:00,60310,60480,60245,60470,11850,5126,5
2016.11.16,10:45:00,60350,60350,60155,60305,9239,4135,5
2016.11.16,10:40:00,60365,60405,60210,60350,11570,4885,5
2016.11.16,10:35:00,60465,60470,60345,60365,6728,2920,5
2016.11.16,10:30:00,60540,60545,60440,60470,5911,2747,5
2016.11.16,10:25:00,60520,60610,60460,60540,6905,3139,5
2016.11.16,10:20:00,60650,60650,60485,60520,11121,4794,5
2016.11.16,10:15:00,60660,60775,60600,60640,9120,4049,5
2016.11.16,10:10:00,60580,60695,60560,60660,8220,3566,5
2016.11.16,10:05:00,60670,60685,60555,60585,8174,3543,5
2016.11.16,10:00:00,60800,60835,60600,60675,12276,5392,5
2016.11.16,9:55:00,60775,60810,60700,60805,5935,2573,5
2016.11.16,9:50:00,60945,61010,60645,60780,10558,4423,5
2016.11.16,9:45:00,60985,61020,60900,60945,3916,1925,5
2016.11.16,9:40:00,60930,61065,60850,60990,12442,5201,5
2016.11.16,9:35:00,61065,61065,60910,60925,7301,3228,5
2016.11.16,9:30:00,61120,61170,61050,61060,5441,2336,5
2016.11.16,9:25:00,61070,61130,60990,61120,5406,2505,5
2016.11.16,9:20:00,60970,61105,60955,61070,4124,1755,5
2016.11.16,9:15:00,60900,61020,60850,60970,7263,3103,5
2016.11.16,9:10:00,61120,61140,60860,60905,10812,4749,5
2016.11.16,9:05:00,61140,61195,61075,61120,7519,2916,5
2016.11.16,9:00:00,61140,61240,61000,61135,8501,3346,5
2016.11.14,18:05:00,60375,60460,60295,60440,4582,754,5
2016.11.14,18:00:00,60405,60410,60350,60375,3570,672,5
2016.11.14,17:55:00,60410,60450,60325,60400,3829,910,5
2016.11.14,17:50:00,60425,60500,60340,60440,5103,1810,5
2016.11.14,17:45:00,60250,60440,60240,60440,6552,2347,5
2016.11.14,17:40:00,60245,60345,60205,60250,7960,2803,5
2016.11.14,17:35:00,60075,60265,60070,60260,7516,2721,5
2016.11.14,17:30:00,60050,60180,60010,60080,7284,2516,5
2016.11.14,17:25:00,60005,60070,59870,60050,7338,2715,5
2016.11.14,17:20:00,60090,60100,59930,60010,6465,2408,5
2016.11.14,17:15:00,60010,60140,59990,60085,7659,2611,5
2016.11.14,17:10:00,59880,60040,59850,60010,7110,2519,5
2016.11.14,17:05:00,59915,60040,59810,59885,12053,4063,5
2016.11.14,17:00:00,59980,60120,59910,59920,10662,3798,5
2016.11.14,16:55:00,60025,60040,59910,59980,10714,3877,5
2016.11.14,16:50:00,59800,60040,59800,60025,16425,5824,5
2016.11.14,16:45:00,59780,59860,59685,59800,10161,3887,5
2016.11.14,16:40:00,59865,59895,59765,59785,8285,2714,5
2016.11.14,16:35:00,59770,59885,59750,59865,9320,3167,5
2016.11.14,16:30:00,59775,59950,59725,59770,17743,6802,5
2016.11.14,16:25:00,59775,59780,59615,59770,13155,4890,5
2016.11.14,16:20:00,59780,59890,59665,59780,13752,5017,5
2016.11.14,16:15:00,59930,59975,59720,59780,10832,4110,5
2016.11.14,16:10:00,59845,59950,59815,59925,11824,4448,5
2016.11.14,16:05:00,59700,59850,59645,59850,11580,4373,5
2016.11.14,16:00:00,59735,59800,59625,59705,14564,5814,5
2016.11.14,15:55:00,59555,59760,59480,59740,15912,5854,5
2016.11.14,15:50:00,59480,59590,59410,59555,11931,4581,5
2016.11.14,15:45:00,59380,59560,59370,59485,12539,4788,5
2016.11.14,15:40:00,59350,59440,59315,59385,9062,3421,5
2016.11.14,15:35:00,59125,59365,59125,59350,11556,4399,5
2016.11.14,15:30:00,59020,59145,59015,59130,7792,2919,5
2016.11.14,15:25:00,59135,59180,58950,59020,11537,4047,5
2016.11.14,15:20:00,59240,59270,59095,59130,8992,3103,5
2016.11.14,15:15:00,59105,59290,59015,59235,12872,4627,5
2016.11.14,15:10:00,59190,59245,59080,59100,11417,3965,5
2016.11.14,15:05:00,59370,59420,59130,59190,14136,5460,5
2016.11.14,15:00:00,59330,59470,59315,59380,8975,3459,5
2016.11.14,14:55:00,59290,59370,59275,59325,7334,2834,5
2016.11.14,14:50:00,59410,59455,59220,59290,11629,4376,5
2016.11.14,14:45:00,59345,59485,59280,59410,10921,4119,5
2016.11.14,14:40:00,59220,59370,59210,59350,12210,4412,5
2016.11.14,14:35:00,59035,59295,59030,59220,16442,6026,5
2016.11.14,14:30:00,58870,59070,58845,59045,13952,5055,5
2016.11.14,14:25:00,59110,59120,58855,58870,14374,5026,5
2016.11.14,14:20:00,59185,59190,59035,59110,11600,4215,5
2016.11.14,14:15:00,59190,59260,59110,59190,12761,4619,5
2016.11.14,14:10:00,59200,59235,59085,59185,10096,3542,5
2016.11.14,14:05:00,59370,59370,59150,59210,15147,5244,5
2016.11.14,14:00:00,59495,59520,59315,59370,13619,4795,5
2016.11.14,13:55:00,59550,59670,59420,59490,15899,5734,5
2016.11.14,13:50:00,59545,59765,59510,59550,13595,4853,5
2016.11.14,13:45:00,59670,59725,59500,59545,12957,4771,5
2016.11.14,13:40:00,59750,59795,59550,59670,19749,6621,5
2016.11.14,13:35:00,59870,60065,59750,59750,15288,5168,5
2016.11.14,13:30:00,60085,60230,59820,59870,19794,7262,5
2016.11.14,13:25:00,60185,60230,60010,60080,14817,5673,5
2016.11.14,13:20:00,60340,60380,60150,60180,14310,5283,5
2016.11.14,13:15:00,60340,60415,60215,60340,16863,6506,5
2016.11.14,13:10:00,60210,60350,60115,60345,14436,5625,5
2016.11.14,13:05:00,60060,60290,60015,60220,18245,6860,5
2016.11.14,13:00:00,59905,60095,59845,60065,13874,5237,5
2016.11.14,12:55:00,60025,60095,59820,59905,15328,6005,5
2016.11.14,12:50:00,59940,60145,59935,60020,15840,6377,5
2016.11.14,12:45:00,59760,59990,59705,59945,16782,6641,5
2016.11.14,12:40:00,59865,59990,59670,59755,19146,7526,5
2016.11.14,12:35:00,60055,60095,59800,59860,23007,9088,5
2016.11.14,12:30:00,59960,60190,59955,60060,20761,8104,5
2016.11.14,12:25:00,59875,60000,59855,59955,6950,2575,5
2016.11.14,12:20:00,59995,60150,59845,59875,12006,4508,5
2016.11.14,12:15:00,60120,60210,59960,59985,11183,4233,5
2016.11.14,12:10:00,60195,60215,60050,60115,12041,4198,5
2016.11.14,12:05:00,60210,60300,60175,60190,8054,3190,5
2016.11.14,12:00:00,60360,60390,60200,60215,10065,3704,5
2016.11.14,11:55:00,60440,60465,60330,60360,6020,2401,5
2016.11.14,11:50:00,60520,60565,60380,60435,9730,3716,5
2016.11.14,11:45:00,60425,60545,60425,60520,9792,3376,5
2016.11.14,11:40:00,60330,60435,60280,60430,9837,3537,5
2016.11.14,11:35:00,60135,60340,60100,60335,10394,3601,5
2016.11.14,11:30:00,60060,60155,60020,60135,8964,3217,5
2016.11.14,11:25:00,59930,60090,59890,60060,10723,3900,5
2016.11.14,11:20:00,59825,59930,59780,59930,5189,1917,5
2016.11.14,11:15:00,59860,59965,59770,59825,6895,2776,5
2016.11.14,11:10:00,59885,59950,59715,59860,9703,3631,5
2016.11.14,11:05:00,59955,60030,59790,59885,11971,4238,5
2016.11.14,11:00:00,59920,59965,59840,59960,7298,2383,5
2016.11.14,10:55:00,59805,59945,59760,59915,5593,2129,5
2016.11.14,10:50:00,59770,59860,59700,59800,5885,2339,5
2016.11.14,10:45:00,59715,59900,59700,59765,7505,2983,5
2016.11.14,10:40:00,59770,59865,59665,59715,9456,3346,5
2016.11.14,10:35:00,59560,59775,59430,59755,10239,3976,5
2016.11.14,10:30:00,59630,59715,59560,59570,5884,2407,5
